Notes_Musees,Nbvotes_Musees_Clean,Nb_Prixnobel,Nb_Univtop500,Immigrationbycountry_Immigrants,Immigrationbycountry_Emigrants,Area,Population,Education_Spending_2021,Gdp,Gdp_Percapita,Indice_Evolution,Country
0.3985411282170268,-0.18477581066148902,-0.1271341598629255,-0.37064182114555094,-0.31693840539190904,-0.17310313400038016,-0.37805167722452904,-0.26553160880492377,0.3607254266264933,-0.220923809264443,0.09980966875968046,1.4553452938179336,Croatia
0.270919247288045,-0.44589297774513603,-0.2908193906864421,-0.37064182114555094,-0.14394251078086898,-0.727905596364161,-0.41326951909427245,-0.28222109706636656,-1.165619520281915,-0.23676224874667223,0.49555561949168436,1.2998217506863505,Bahrain
0.1091450320259579,-0.3042185235859741,-0.23625764707860322,-0.23380989434271313,-0.02165894674225189,0.09835065115151952,0.3971635892526088,-0.05409870388841529,-0.26927601119140676,-0.13871532140443132,-0.4122517257689673,-0.558772727539151,Peru
0.34129103092705376,0.10576115622624258,0.4184832762154631,0.17668588606580024,0.28743896801457575,-0.5580474650041597,-0.39991896878393307,-0.22560414773077087,1.4978011924441665,0.0020633295714541063,1.5979532836696848,1.966652758054442,Israel
0.4401599647929996,-0.00041841831636813833,-0.23625764707860322,-0.37064182114555094,-0.46265394660756104,0.19107121602500696,-0.3437998400112027,-0.24725864893354427,-0.0029339399187985815,-0.21297057986429674,-0.12212526951809653,-0.3352223338733163,Bulgaria
-0.5325593551803234,-0.43510215051688395,-0.2908193906864421,-0.37064182114555094,-0.39325301586933326,-0.534857005229837,0.38566996363451994,-0.10900945608700684,-0.34610545482773625,-0.2497198723528535,-0.6830786160460061,-0.652435928367438,Niger
0.45322634371801435,-0.2640952431189339,-0.23625764707860322,-0.37064182114555094,-0.3200448340083984,-0.6759051629746486,-0.38151818903534257,-0.2562517145044557,0.9138974208080642,-0.22311437122201122,-0.14291089579287874,-0.44279352760786717,Costa Rica
0.4320942987899038,1.9304624425000765,-0.01801067264724777,-0.23380989434271313,0.4265660145256768,-0.15239704325883424,1.3405696677636179,0.03122825302667143,0.07901746662661939,0.001731610250125584,-0.2325344606069244,-0.49192650955295936,Argentina
-0.2798164507563659,-0.4774015212997533,-0.2908193906864421,-0.37064182114555094,-0.29525106500439974,-0.5115014485603001,-0.11364276324704574,-0.09705930472636472,-0.8531797828275094,-0.2337294134779935,-0.6360218899015977,-0.587101867926829,Cameroon
0.4153177135034648,3.5748344606092304,5.983781124215026,3.7343159829395827,6.141991473340767,1.4189183109447892,-0.1881399570932321,0.2942636287934986,0.017553911717555912,2.016905778804531,1.595376031271622,-0.4967987203506568,Germany
0.39660536837628285,0.6000561948213826,-0.18169590347076436,0.313517812868638,-0.116016027016772,0.41598350793565564,-0.35556982751009536,-0.21963660322153053,0.1097492440811509,-0.12180062326028472,0.3990396844357818,-0.5770319609023253,Portugal
0.4111235671818548,2.3991964746920043,1.0732241995095295,0.313517812868638,0.1961192092370571,-0.42119288147785183,-0.36083647732532304,-0.22921497138173386,0.25316420553563235,-0.002844187736061772,1.683429860349629,2.344094117306149,Austria
0.17012146700935996,-0.35278998366246334,-0.23625764707860322,-0.37064182114555094,-0.49742161123090084,1.0836099091668732,-0.13200379231415077,-0.030231557926840295,0.5656039429900378,-0.18225531746212836,-0.5379028085454766,-0.4668158932980298,Morocco
0.4320942987899038,-0.3662921004857477,-0.23625764707860322,-0.37064182114555094,-0.4229699251892422,-0.6702760373282386,-0.4009688915457085,-0.2777412371942936,0.6014576833536583,-0.22477756936163484,0.612454261073705,2.813272198145974,Slovenia
0.518558238343088,1.1318159750407648,-0.07257241625508663,-0.37064182114555094,-0.2417880166943238,1.4934522089297242,-0.26334004394219357,-0.1591540168603025,-0.6380573406457875,-0.10570549521669645,-0.03158613774372868,-0.28377314473834364,Romania
0.27271673856873485,-0.14464317359955256,-0.2908193906864421,-0.37064182114555094,0.9251391160860277,-0.30010165904253566,-0.35740403752721134,-0.21350127220344267,-0.6534232293730532,-0.2330369317247811,-0.5236386840100219,-0.4789887892876892,Jordan
0.49500649361404875,5.048844901174311,0.8549772250781741,1.5450051540941783,2.1670775753848726,1.0816926366611501,-0.2231666171139263,0.12019897327543967,-0.18732460464598902,0.8881919411863564,0.9415148335901683,1.1395604638443246,Italy
0.08083454435509317,-0.3900092797870588,-0.2908193906864421,-0.37064182114555094,-0.33410580098886383,0.7090203197348447,-0.3208946139907887,-0.07862145737433612,-0.2743979741004955,-0.23801891655447485,-0.6542116338649325,-0.667824612284617,Nepal
0.27271673856873585,-0.25521721053219054,-0.23625764707860322,-0.37064182114555094,-0.5130805213607519,-0.7363973438614926,-0.34877119904968107,-0.28985541473010557,1.656582042625914,-0.24404163089241632,2.315047395412387,2.6175356809251413,Iceland
0.3440172260361008,2.9512366743491,0.9095389686860129,1.4081732272913405,0.45904424083469386,-0.21218530073971384,-0.38734513417055616,-0.1685795488140826,0.3299936491719614,0.2897525400999654,1.9163892544194931,2.218247691359293,Netherlands
-0.11733886934096502,-0.48494418114149607,-0.18169590347076436,-0.37064182114555094,-0.5035314437397351,-0.6287943116050394,-0.34349066804409334,-0.25539844787634797,-1.0068386701001681,-0.25578357551687186,-0.6788979611057945,-0.671702694661452,Liberia
0.3817645429305878,-0.2178607302147774,-0.2908193906864421,-0.37064182114555094,-0.4949163721569503,-0.5533156296752318,-0.3025752284947637,-0.2685623257094047,-0.04390964319150757,-0.22500081592528803,0.10093916488587448,-0.3307825074580704,Uruguay
0.2354533616344346,-0.46888000848043293,-0.2908193906864421,-0.37064182114555094,-0.5229407930044933,-0.35480696759199437,-0.3314998434258369,-0.2438743836360412,-0.20781245628234352,-0.250128755987082,-0.6168866225511136,-0.6468893031393714,Nicaragua
0.1468923489204449,-0.48178880710970534,-0.2908193906864421,-0.37064182114555094,-0.3764850000672103,-0.6343335385996035,-0.19797099468411056,-0.2507225884891195,-0.42293489846406546,-0.24976734297555556,-0.5966987710099496,-0.6164817924281513,Republic of the Congo
0.36393942106374655,-0.4044145281730094,-0.18169590347076436,-0.37064182114555094,-0.505072998871379,0.012859860247562627,-0.34505545677558547,-0.17098207291739861,-0.7097648213730281,-0.21190117035753117,-0.48503364745702954,-0.5901129036557545,Guatemala
-4.760258847362881,-0.504649169993087,-0.2908193906864421,-0.37064182114555094,-0.5201578535424166,-0.028063815353799766,-0.26434832313288886,-0.23980535947508572,-1.3500101850091053,-0.24764008210422223,-0.5959195065679026,-0.5549336841469404,Laos
0.33562893339288186,1.9074232035377954,-0.2908193906864421,0.313517812868638,-0.3900948629057425,1.8407640596302282,0.7879525389364128,1.6366632157065544,-0.7404965988275599,0.3731255792836686,-0.514406130499838,-0.4713991784234047,Indonesia
0.4111235671818548,-0.3333359717092671,-0.2908193906864421,-0.37064182114555094,-0.45722797780261615,-0.5235806611265823,-0.38282112803958906,-0.25449463031934033,-0.04903160610059608,-0.19461095505806777,0.27640294048796493,2.091476465479778,Slovakia
-0.23058082002442598,-0.5044559838278753,-0.2908193906864421,-0.37064182114555094,-0.5394930080469884,-0.7579662355006301,-0.4132486973087324,-0.2916114345377182,5.6824448891695685,-0.25752804072781027,-0.6304901116278722,-0.5344090183811793,Kiribati
-0.2629356630768429,-0.4836838713970199,-0.2908193906864421,-0.37064182114555094,-0.4944398298115246,-0.7338422997879563,0.10633750809362884,-0.27455492510486246,2.8346335117162957,-0.25103229835918967,-0.4899538477898247,-0.1239061285637929,Namibia
-0.6269276474165408,-0.4978876542106783,-0.2908193906864421,-0.37064182114555094,-0.5268875302763507,-0.7325594064480905,-0.40280499445241896,-0.2841157100288187,0.4068230928082908,-0.25507021997511786,-0.5265891275243406,-0.4020912878972723,Eswatini
0.19973859257272708,-0.3873851677096002,-0.2908193906864421,-0.37064182114555094,0.18854286429688172,-0.31902504255596476,-0.2613512479415229,0.03833405824288042,-0.9504970781001931,-0.23611283236193548,-0.6700696532693672,-0.6319003342355504,Uganda
0.4027352745386348,-0.09882227722860559,-0.23625764707860322,-0.37064182114555094,-0.43931057917269156,-0.5459936954525509,-0.37300397163907056,-0.27937003588038617,0.6168235720809243,-0.2366801362704808,0.23836096126338732,0.09459063090064113,Latvia
0.27271673856873585,-0.39942710534112796,-0.18169590347076436,-0.23380989434271313,-0.4144489749593796,-0.7146260389056199,-0.41212873763195884,-0.2879570414339757,0.07389550371753043,-0.21215048998185654,5.204967935435007,2.1077888137259833,Luxembourg
-0.192833503129939,-0.4955694202281382,-0.2908193906864421,-0.37064182114555094,-0.5180316437005039,-0.6746358392426086,-0.36814176923387776,-0.2322689855490559,2.5324377000800675,-0.2553900490783091,-0.6864782684083992,-0.6555331909485925,Sierra Leone
-0.3438227707078874,-0.48397825031543773,-0.2908193906864421,-0.37064182114555094,-0.36417078972656153,-0.7334906207851372,-0.24487175113139753,-0.27580150723019276,-0.9197653006456613,-0.24690070047895446,-0.32684131045538456,-0.16481635256708685,Gabon
0.33143478707127083,-0.32449233836846597,-0.2908193906864421,-0.37064182114555094,-0.28482776112335817,0.14863283295008764,-0.38305142960692556,-0.21390074988620777,-0.38195919519135646,-0.2075469887955017,-0.32999883008828035,-0.47822067283631686,Dominican Republic
0.24503537284611165,-0.4094547552233819,-0.2908193906864421,-0.37064182114555094,-0.523751847725845,0.3473473007520167,-0.37236291302971736,-0.13720829637077347,-1.5292788868272071,-0.2105747870638715,-0.5286056227522566,-0.4792420625124378,Sri Lanka
0.1657660073676894,-0.46910291559413875,-0.18169590347076436,-0.37064182114555094,-0.4346655632149657,0.3825785258704485,1.0890305101394588,0.021903710890953974,0.9241413466262413,-0.17074322002810283,-0.544469095039088,-0.4548185731269992,Algeria
0.19302795845815188,-0.42879140245330255,-0.2908193906864421,-0.37064182114555094,-0.5308003499435516,-0.12820752110833564,-0.4068254919512366,-0.27273172346986857,0.5809698317173038,-0.24985672100739825,-0.4748082066111077,-0.35660505419823324,Jamaica
0.18318784593437468,-0.3015362079843812,0.14567455817626881,3.597484056136745,-0.10002726818163521,5.153897455769202,5.641568165965179,9.596201852580643,-0.6124475261003444,9.216132617730596,-0.1392787779644487,-0.6105668312907532,China
0.00186318401004731,-0.485533907330037,-0.2908193906864421,-0.37064182114555094,-0.2625099772592937,-0.38312673912447626,0.3728614107114192,-0.043319087681521116,-1.1246438170092063,-0.22229332905406834,-0.6244298258834948,-0.536009471686349,Angola
0.014776739789741443,-0.46063492201902695,-0.23625764707860322,-0.37064182114555094,-0.13682956511431482,0.2750009366286687,1.065758694500901,0.4007869984411034,-0.9402531522820159,-0.2282351015028003,-0.6835427937193457,-0.6520069450664799,DR Congo
0.34433985267622397,-0.2604247059799121,0.3093597889997854,0.313517812868638,0.6719458932044955,-0.2435661496375698,0.3554405168096058,0.12687556126115704,1.0573123822625452,-0.034304386075038086,-0.39221397173501926,-0.44372968122196765,South Africa
0.48661820097082875,2.0423315422439487,0.6912919942546575,-0.09697796753987534,-0.19432711249829726,1.9672593783821763,-0.21646768083882478,-0.034686692029423594,0.22755439099018934,0.1045708266336283,0.1262904608727839,-0.617458413492661,Poland
0.11480712956013185,-0.43674423292118314,-0.23625764707860322,-0.37064182114555094,-0.3601998861613862,-0.5754776262564227,0.18395292206523214,0.16611651985344833,-0.7046428584639394,-0.22008682515770955,-0.6600790440119354,-0.6189042324267312,Tanzania
-0.04184423555199004,-0.4600875612175939,-0.2908193906864421,-0.37064182114555094,-0.39715608422519527,-0.39890480062394595,0.0906189529005113,-0.061661876319071794,1.2980446389897107,-0.24905371896023068,-0.6866305624087788,-0.6469712477704728,Mozambique
0.3482113723577098,-0.2992636562004525,-0.23625764707860322,-0.23380989434271313,-0.4452024910716069,2.6848716916410984,-0.2244714490077673,0.5166696775553562,-0.3153736773732045,-0.048142796052349765,-0.5548612404716213,-0.5352958374107731,Philippines
0.2858024750921583,0.19667842929816112,-0.18169590347076436,-0.09697796753987534,0.8483534748739346,2.8172279501731476,0.14297817197527338,1.3588293373542466,-1.437083554463612,-0.07236927456754326,-0.6420677004669215,-0.6107384530633847,Pakistan
-0.25889130769529123,-0.4489632578708216,-0.2908193906864421,-0.37064182114555094,-0.4611310461584782,-0.6473756279211927,0.06111006604792134,-0.1523569441422605,-0.7097648213730281,-0.2459020609805691,-0.6589464855566938,-0.6138769024549061,Zambia
-0.004096918657503055,-0.4795349685155692,-0.2908193906864421,-0.37064182114555094,-0.30869727540046366,-0.6351612846769784,0.3963963380036191,-0.16842316234848884,-0.8224480053729777,-0.25138652440636505,-0.6787662120476556,-0.6454829866196059,Chad
-0.23058082002442598,-0.5025627594088008,-0.2908193906864421,-0.37064182114555094,-0.5357052595469589,-0.6465478818438178,-0.39460752058163445,-0.27638388278135184,1.543898858625964,-0.25640038094170414,-0.6627923424676534,-0.6171704944045366,Lesotho
0.5258754105410961,-0.3924080080051037,-0.2908193906864421,-0.37064182114555094,-0.4965397535098284,-0.10530202309835508,-0.3924041970935819,-0.27475182093791517,0.6782871269899877,-0.25036992729005725,-0.46538421975639627,-0.04177766209463031,Moldova
-0.4570647213913489,-0.5023309360105468,-0.2908193906864421,-0.37064182114555094,-0.5392318424911323,-0.7187008790556478,-0.4132890789534161,-0.29178211307228064,0.2224324280811004,-0.25739959075672,-0.5105962090120105,-0.3656708898561145,Tonga
-0.8251010611125981,-0.48808345632618577,-0.2908193906864421,-0.37064182114555094,-0.23386867997705818,0.14341984194366927,-0.24075029952087074,-0.13375773856130266,0.37096935244467033,-0.24720653201872358,-0.6696657533929982,-0.634671489481658,Burkina Faso
0.2090644002760705,-0.4512388772580944,-0.2908193906864421,-0.37064182114555094,-0.42425667431590325,-0.36859651614465566,-0.28964237582162106,-0.171272234829135,0.5604819800809493,-0.24299263249940758,-0.6369133250882975,-0.589829124276468,Senegal
-0.23058082002442598,-0.4282633602683906,-0.2908193906864421,-0.37064182114555094,0.5466042331360247,-0.11103800940639351,-0.2102987536501964,-0.09533665175296847,-0.5765937857367239,-0.219472561522087,-0.5936811157027991,-0.5340349223724754,Ivory Coast
0.3020757628200028,1.2512198856158272,1.5642798919800793,0.7240135932771514,0.3087786529543546,-0.5756370691483761,-0.13145169951574126,-0.21909575239794818,1.1187759371716086,0.08243869739907243,2.0441212253087864,-0.20613836665323287,Sweden
